timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2016-03-10T12:00:00.000Z,Shanghai,9.56844908112333,0,20.1514576591622,1641.2061626415,1,1888.86755745525
2016-03-10T18:00:00.000Z,Shanghai,9.32448010865843,58.1637228384069,26.2949537749721,1676.31824538662,1,1891.89889940092
2016-03-11T00:00:00.000Z,Shanghai,14.0467897238781,908.033838323437,21.3790495437231,1644.84921456671,1,2325.8307120175
2016-03-11T06:00:00.000Z,Shanghai,14.7910247432306,327.535714285714,40.6100840336134,1763.36311858077,1,1269.82580392157
2016-03-11T12:00:00.000Z,Shanghai,11.1377303207638,0,29.8737012907934,1542.98182665717,1,1817.88822990384
2016-03-11T18:00:00.000Z,Shanghai,10.4389289806972,68.209842246534,23.0398425346588,1561.97456394937,1,2251.06718671458
2016-03-12T00:00:00.000Z,Shanghai,14.8511169220389,1078.38778290418,23.7815038996473,1544.37834640614,1,2393.9658904778
2016-03-12T06:00:00.000Z,Shanghai,15.9092371195459,723.069981230132,35.9868348980057,1497.42573145914,1,1619.33987720422
2016-03-12T12:00:00.000Z,Shanghai,14.650924384692,0,39.9237002825031,1321.45747210536,1,1317.40710669065
2016-03-12T18:00:00.000Z,Shanghai,15.3485675162084,20.6172535211268,41.9304773082942,1401.14947462553,1.10644366197183,977.027536384977
2016-03-13T00:00:00.000Z,Shanghai,16.60589569161,406.611275510204,55.2979081632653,1323.9047845805,1.0686343537415,1338.87893588435
2016-03-13T06:00:00.000Z,Shanghai,15.7196981721982,136.516877104377,47.5676151394901,1405.18960838544,1.58922002765753,1444.37999516995
2016-03-13T12:00:00.000Z,Shanghai,13.676534291326,0,39.8334661095078,1374.99888969056,1.06794367283951,861.396005170755
2016-03-13T18:00:00.000Z,Shanghai,12.6152325837743,98.1315531305115,42.9315200617284,1412.37383156967,2.16305114638448,1026.58797745811
2016-03-14T00:00:00.000Z,Shanghai,16.6989793252724,1370.49031571876,42.4464845499328,1624.58380355277,1,1389.16157305195
2016-03-14T06:00:00.000Z,Shanghai,17.1372031539889,587.585676492819,41.6870547882453,1692.61640669736,1,1826.57344655168
2016-03-14T12:00:00.000Z,Shanghai,13.5675847477038,0,41.1906290799148,1523.27888636936,1,1685.79270879429
2016-03-14T18:00:00.000Z,Shanghai,12.6113201847903,110.517442549159,41.6112295664534,887.816512674722,1,1796.58590008292
2016-03-15T00:00:00.000Z,Shanghai,16.4634992784993,1115.3577020202,36.7599687349687,922.201731601732,1,739.287799302549
2016-03-15T06:00:00.000Z,Shanghai,16.9083967151676,581.940966710758,36.0727237654321,942.955180776014,1,753.765006448413
2016-03-15T12:00:00.000Z,Shanghai,15.2447524851692,4.30555555555556,37.7603119488536,1000.27241662658,1,726.980069284111
2016-03-15T18:00:00.000Z,Shanghai,15.9784198633157,114.505682820266,39.6119693963444,1684.13043530543,1,803.578872845519
2016-03-16T00:00:00.000Z,Shanghai,20.4722527972938,1085.50494405412,49.5050481394744,1695.47153265678,1,1070.24037360135
2016-03-16T06:00:00.000Z,Shanghai,18.543112244898,14,50.7869047619048,1410.67142857143,1,1487.5524914966
2016-03-16T12:00:00.000Z,Shanghai,17.0060025767883,2.88,48.3312445887446,1647.47865182437,4.37948536384251,1328.94714559369
2016-03-16T18:00:00.000Z,Shanghai,16.6486107102774,104.85179122575,47.1158063772647,1767.58161375661,7.80926993145743,1236.72477587382
2016-03-17T00:00:00.000Z,Shanghai,20.6556944444444,1275.57621252205,54.9093474426808,1727.11649029982,1.69465277777778,971.011060736332
